userid,age,area
116000122,31y - 40y,EMEA
66550579,31y - 40y,NCSA
184173132,16y - 18y,NCSA
248882404,19y - 25y,EMEA
298381887,<13y,EMEA
263042332,13y - 15y,APAC
194993610,26y - 30y,NCSA
185494712,<13y,NCSA
227246783,31y - 40y,EMEA
236191066,<13y,APAC
281302904,<13y,EMEA
145512685,26y - 30y,EMEA
130247011,41y - 50y,NCSA
159114904,41y - 50y,EMEA
95347493,41y - 50y,APAC
249871404,13y - 15y,APAC
242287908,13y - 15y,EMEA
173194267,26y - 30y,EMEA
78481493,16y - 18y,NCSA
50131557,19y - 25y,NCSA
302089220,++50y,EMEA
155036762,31y - 40y,EMEA
110470534,26y - 30y,NCSA
247951379,26y - 30y,EMEA
155818761,26y - 30y,NCSA
175738505,31y - 40y,APAC
304251785,13y - 15y,EMEA
192772707,19y - 25y,EMEA
191937457,19y - 25y,APAC
295039588,41y - 50y,EMEA
198107903,26y - 30y,EMEA
221823551,19y - 25y,EMEA
8784496,31y - 40y,EMEA
210921698,31y - 40y,EMEA
239211065,<13y,NCSA
118723066,13y - 15y,NCSA
180438232,13y - 15y,APAC
219593982,13y - 15y,EMEA
75753011,19y - 25y,APAC
165526290,19y - 25y,NCSA
159647844,++50y,NCSA
71868890,<13y,EMEA
193230408,13y - 15y,NCSA
206764959,19y - 25y,EMEA
265054404,++50y,APAC
132757318,19y - 25y,NCSA
193693887,16y - 18y,APAC
84377525,41y - 50y,NCSA
300892049,31y - 40y,EMEA
71302392,26y - 30y,NCSA
192482286,26y - 30y,NCSA
304674551,26y - 30y,NCSA
100353577,31y - 40y,NCSA
105159791,26y - 30y,EMEA
204252372,13y - 15y,NCSA
178423779,16y - 18y,EMEA
101777863,<13y,NCSA
207817208,16y - 18y,APAC
218405343,26y - 30y,NCSA
171107070,13y - 15y,NCSA
71318298,<13y,APAC
73767750,++50y,NCSA
75064242,31y - 40y,APAC
177444568,31y - 40y,NCSA
194196780,16y - 18y,APAC
286151784,26y - 30y,APAC
185218619,41y - 50y,EMEA
108160472,++50y,NCSA
239045127,++50y,APAC
205035443,++50y,EMEA
298884520,13y - 15y,EMEA
85853924,++50y,NCSA
78814920,26y - 30y,EMEA
104721942,19y - 25y,APAC
136561410,31y - 40y,NCSA
227936170,<13y,EMEA
159994178,41y - 50y,EMEA
16919977,31y - 40y,NCSA
231333981,<13y,NCSA
163930591,<13y,NCSA
235185786,31y - 40y,EMEA
248056920,41y - 50y,NCSA
23337959,31y - 40y,APAC
131311166,<13y,EMEA
243306369,41y - 50y,APAC
61276934,16y - 18y,NCSA
72009123,16y - 18y,EMEA
118838369,19y - 25y,NCSA
102066849,++50y,APAC
135410112,41y - 50y,NCSA
292748654,13y - 15y,EMEA
189123038,41y - 50y,NCSA
191780526,26y - 30y,EMEA
251901551,19y - 25y,EMEA
259878911,26y - 30y,NCSA
216261706,13y - 15y,APAC
161663718,13y - 15y,NCSA
37252377,26y - 30y,EMEA
145834524,16y - 18y,EMEA
34960438,13y - 15y,NCSA
280497428,19y - 25y,APAC
235758386,41y - 50y,APAC
80384872,41y - 50y,NCSA
118274084,<13y,NCSA
14906179,19y - 25y,APAC
197458771,16y - 18y,EMEA
45592640,31y - 40y,NCSA
168688983,16y - 18y,EMEA
88626156,13y - 15y,EMEA
167002074,<13y,APAC
83955783,13y - 15y,APAC
33096779,19y - 25y,NCSA
144532046,<13y,NCSA
67834115,26y - 30y,NCSA
293578749,16y - 18y,EMEA
204401529,++50y,NCSA
139181289,31y - 40y,APAC
242515341,41y - 50y,APAC
185826453,31y - 40y,APAC
174459790,19y - 25y,NCSA
140708070,13y - 15y,EMEA
232082615,41y - 50y,NCSA
142433607,16y - 18y,NCSA
202894728,26y - 30y,APAC
85497862,19y - 25y,APAC
252074145,16y - 18y,EMEA
185781816,26y - 30y,APAC
211157562,19y - 25y,APAC
185907866,26y - 30y,EMEA
183048608,26y - 30y,EMEA
159844178,31y - 40y,EMEA
174607800,26y - 30y,EMEA
241206497,<13y,EMEA
114431673,16y - 18y,EMEA
135522355,26y - 30y,EMEA
275120552,16y - 18y,APAC
142044216,16y - 18y,EMEA
175345951,16y - 18y,NCSA
300041052,41y - 50y,NCSA
51558260,13y - 15y,NCSA
252675449,41y - 50y,APAC
295171886,41y - 50y,EMEA
187477041,31y - 40y,EMEA
307674833,19y - 25y,APAC
236210195,19y - 25y,EMEA
246883819,16y - 18y,APAC
237525173,31y - 40y,NCSA
300806786,++50y,EMEA
133169378,++50y,NCSA
238410719,26y - 30y,EMEA
155283245,19y - 25y,EMEA
246650796,26y - 30y,APAC
189640897,31y - 40y,APAC
237083653,31y - 40y,NCSA
251287156,26y - 30y,EMEA
224532667,<13y,EMEA
224754050,16y - 18y,APAC
96221495,19y - 25y,NCSA
42469578,19y - 25y,NCSA
46607365,19y - 25y,APAC
107698030,13y - 15y,EMEA
158712831,16y - 18y,NCSA
154687199,31y - 40y,EMEA
206414060,31y - 40y,EMEA
192134691,31y - 40y,APAC
151133200,13y - 15y,EMEA
193599149,26y - 30y,APAC
186347003,++50y,EMEA
123334228,++50y,NCSA
298644721,13y - 15y,EMEA
53244117,26y - 30y,NCSA
29111100,13y - 15y,NCSA
251732117,26y - 30y,APAC
197652539,++50y,NCSA
174991407,<13y,NCSA
182426216,13y - 15y,APAC
210700279,16y - 18y,APAC
222642626,13y - 15y,NCSA
179822216,16y - 18y,APAC
208004844,19y - 25y,APAC
251635136,16y - 18y,APAC
161633525,13y - 15y,EMEA
236476905,26y - 30y,EMEA
213523850,13y - 15y,NCSA
54739475,13y - 15y,NCSA
175460237,26y - 30y,EMEA
96269099,++50y,EMEA
306950369,26y - 30y,NCSA
307705649,13y - 15y,EMEA
112089956,<13y,EMEA
127947215,31y - 40y,NCSA
56436338,++50y,APAC
183983684,26y - 30y,EMEA
294924069,<13y,NCSA
104192353,19y - 25y,EMEA
251634185,<13y,EMEA
235227013,13y - 15y,APAC
213184657,<13y,EMEA
130431476,16y - 18y,NCSA
138906315,31y - 40y,EMEA
63605342,13y - 15y,EMEA
235469862,++50y,EMEA
107951494,16y - 18y,EMEA
106099216,26y - 30y,NCSA
184938219,41y - 50y,NCSA
76243637,16y - 18y,NCSA
133964193,<13y,EMEA
156090224,16y - 18y,NCSA
284701762,26y - 30y,NCSA
174002551,26y - 30y,NCSA
7923954,31y - 40y,APAC
167815968,19y - 25y,EMEA
63655097,26y - 30y,NCSA
110121805,<13y,EMEA
203631881,26y - 30y,NCSA
113411607,26y - 30y,EMEA
251884888,++50y,APAC
198286263,19y - 25y,APAC
178236087,++50y,EMEA
279619836,41y - 50y,EMEA
196724692,26y - 30y,APAC
6216773,13y - 15y,APAC
253502799,19y - 25y,NCSA
165755355,31y - 40y,APAC
96030847,<13y,EMEA
150370754,41y - 50y,APAC
125371499,31y - 40y,NCSA
261281192,31y - 40y,APAC
304908910,41y - 50y,APAC
298242221,19y - 25y,NCSA
95699780,31y - 40y,NCSA
216417218,26y - 30y,EMEA
167417654,16y - 18y,EMEA
204304907,19y - 25y,APAC
294551734,16y - 18y,APAC
168576745,41y - 50y,APAC
173179969,++50y,EMEA
300899222,++50y,NCSA
165071607,++50y,EMEA
145839555,19y - 25y,APAC
138818276,41y - 50y,APAC
43284145,26y - 30y,NCSA
46951849,41y - 50y,NCSA
123148033,31y - 40y,APAC
120589251,19y - 25y,EMEA
171160183,26y - 30y,APAC
216608525,<13y,NCSA
302573478,16y - 18y,NCSA
139832829,41y - 50y,APAC
129478920,26y - 30y,EMEA
72978546,13y - 15y,APAC
126402145,19y - 25y,NCSA
201728484,41y - 50y,NCSA
111003194,++50y,EMEA
298452474,<13y,EMEA
96696864,<13y,EMEA
244156828,41y - 50y,EMEA
14416572,19y - 25y,NCSA
300928439,13y - 15y,NCSA
212949727,16y - 18y,APAC
154208464,19y - 25y,EMEA
54402999,26y - 30y,NCSA
197166094,19y - 25y,NCSA
261497568,41y - 50y,NCSA
238891457,<13y,EMEA
251408008,26y - 30y,EMEA
209161162,++50y,NCSA
230913442,13y - 15y,APAC
181716896,++50y,EMEA
69467127,<13y,EMEA
62486194,26y - 30y,APAC
192182310,26y - 30y,APAC
5860071,41y - 50y,APAC
283212746,16y - 18y,EMEA
227020953,<13y,APAC
209052347,13y - 15y,NCSA
36910614,13y - 15y,APAC
127426141,13y - 15y,APAC
202376797,31y - 40y,EMEA
81901544,41y - 50y,APAC
92103372,26y - 30y,NCSA
170775754,<13y,NCSA
24841093,19y - 25y,NCSA
184797043,13y - 15y,APAC
154174570,31y - 40y,APAC
173299790,19y - 25y,EMEA
27168078,13y - 15y,APAC
137846274,31y - 40y,APAC
235587689,<13y,APAC
259875529,16y - 18y,APAC
129117376,++50y,EMEA
199727985,++50y,EMEA
11080937,31y - 40y,EMEA
99659706,<13y,EMEA
266972568,<13y,NCSA
99640715,<13y,APAC
90866995,<13y,NCSA
82029808,16y - 18y,APAC
203712998,13y - 15y,EMEA
214004621,41y - 50y,APAC
123734483,41y - 50y,APAC
159814545,13y - 15y,EMEA
108591170,16y - 18y,NCSA
170528231,31y - 40y,APAC
182329183,26y - 30y,APAC
186644269,19y - 25y,EMEA
225495607,19y - 25y,NCSA
76768611,16y - 18y,APAC
220561138,<13y,EMEA
290502496,16y - 18y,EMEA
134224287,16y - 18y,APAC
163754392,26y - 30y,EMEA
202018536,31y - 40y,EMEA
157636450,19y - 25y,APAC
259796248,16y - 18y,EMEA
234912279,41y - 50y,EMEA
61274953,++50y,APAC
204986955,19y - 25y,APAC
83806417,41y - 50y,EMEA
160433170,19y - 25y,APAC
291482664,19y - 25y,EMEA
186523896,16y - 18y,EMEA
141315459,<13y,NCSA
74855005,19y - 25y,APAC
70338529,<13y,NCSA
256645945,++50y,APAC
26302344,13y - 15y,EMEA
89012535,41y - 50y,NCSA
285478986,++50y,APAC
88813210,16y - 18y,NCSA
93963263,41y - 50y,NCSA
231498310,19y - 25y,APAC
286935538,13y - 15y,EMEA
242803837,++50y,APAC
162894140,19y - 25y,NCSA
74077887,26y - 30y,APAC
90304490,41y - 50y,APAC
83625754,13y - 15y,EMEA
175471735,<13y,EMEA
27037996,16y - 18y,APAC
123029327,19y - 25y,APAC
300199064,31y - 40y,APAC
205753843,19y - 25y,APAC
188052591,<13y,APAC
237153647,26y - 30y,EMEA
229748951,41y - 50y,NCSA
79658056,<13y,EMEA
188421568,13y - 15y,NCSA
201708562,13y - 15y,EMEA
210728513,41y - 50y,APAC
120520430,13y - 15y,EMEA
158877899,19y - 25y,APAC
157887709,13y - 15y,EMEA
208127198,13y - 15y,NCSA
80098179,19y - 25y,NCSA
554278,++50y,EMEA
122536802,13y - 15y,EMEA
163671750,16y - 18y,EMEA
20362352,16y - 18y,EMEA
714122,26y - 30y,APAC
110194091,41y - 50y,NCSA
138228336,++50y,EMEA
191052911,++50y,NCSA
194641575,16y - 18y,NCSA
161657866,19y - 25y,NCSA
162631416,31y - 40y,EMEA
105837235,16y - 18y,EMEA
36856786,19y - 25y,EMEA
231255153,13y - 15y,NCSA
160288335,<13y,NCSA
136222532,31y - 40y,NCSA
181666776,13y - 15y,APAC
84703874,++50y,APAC
203492188,31y - 40y,EMEA
231221037,16y - 18y,EMEA
231210957,13y - 15y,EMEA
183288699,41y - 50y,EMEA
228541607,16y - 18y,EMEA
35418544,13y - 15y,NCSA
58893462,13y - 15y,NCSA
170068207,19y - 25y,APAC
117463647,41y - 50y,EMEA
292741048,<13y,NCSA
88492781,41y - 50y,APAC
159283849,31y - 40y,NCSA
238700575,41y - 50y,APAC
199664148,13y - 15y,APAC
178242321,19y - 25y,NCSA
149810726,41y - 50y,APAC
152597701,41y - 50y,APAC
161339015,26y - 30y,NCSA
189675274,19y - 25y,EMEA
78142481,26y - 30y,NCSA
80173910,41y - 50y,EMEA
70930091,<13y,APAC
208433656,<13y,EMEA
79615216,41y - 50y,APAC
119835248,41y - 50y,EMEA
97659219,<13y,APAC
222008249,26y - 30y,NCSA
186167611,13y - 15y,APAC
204477246,31y - 40y,APAC
149579610,41y - 50y,APAC
214914991,31y - 40y,APAC
107107474,19y - 25y,APAC
200657041,<13y,APAC
260017289,13y - 15y,EMEA
187499055,31y - 40y,EMEA
204970557,19y - 25y,NCSA
10095386,<13y,NCSA
38179194,++50y,APAC
95084569,16y - 18y,APAC
246258933,16y - 18y,NCSA
175450855,13y - 15y,NCSA
216227311,41y - 50y,APAC
172203679,19y - 25y,APAC
8567888,<13y,APAC
5990132,++50y,NCSA
107476377,26y - 30y,NCSA
183838531,++50y,APAC
40044821,<13y,APAC
207915392,16y - 18y,NCSA
35047392,13y - 15y,APAC
144736,<13y,APAC
127261069,++50y,APAC
262133376,13y - 15y,EMEA
204453243,16y - 18y,NCSA
18263482,13y - 15y,EMEA
83770731,<13y,EMEA
98308239,++50y,EMEA
171265504,++50y,NCSA
82287546,26y - 30y,NCSA
114727578,41y - 50y,APAC
134282559,16y - 18y,EMEA
292129258,++50y,APAC
156202123,++50y,APAC
130810920,31y - 40y,APAC
49880470,31y - 40y,APAC
84884010,++50y,NCSA
61506984,++50y,NCSA
166243691,41y - 50y,EMEA
292744287,16y - 18y,APAC
178312427,41y - 50y,APAC
170048045,31y - 40y,APAC
39319649,16y - 18y,EMEA
244648789,26y - 30y,NCSA
101596530,++50y,APAC
231914521,19y - 25y,EMEA
182020275,13y - 15y,EMEA
241636947,16y - 18y,NCSA
201196839,<13y,APAC
94610298,26y - 30y,EMEA
108114779,16y - 18y,EMEA
30912860,16y - 18y,EMEA
228620097,++50y,NCSA
121891688,26y - 30y,EMEA
154274745,13y - 15y,EMEA
284604128,16y - 18y,NCSA
170557064,41y - 50y,NCSA
198464515,++50y,APAC
158952821,++50y,NCSA
155919035,19y - 25y,EMEA
30561172,++50y,EMEA
154374262,16y - 18y,NCSA
206436717,41y - 50y,EMEA
173256445,16y - 18y,APAC
217660785,<13y,NCSA
123449538,++50y,EMEA
71449134,<13y,APAC
167460926,++50y,APAC
33659046,31y - 40y,EMEA
156818121,13y - 15y,APAC
145710414,<13y,NCSA
97604502,31y - 40y,EMEA
105632759,13y - 15y,EMEA
14126086,<13y,APAC
194191204,13y - 15y,EMEA
59662830,++50y,EMEA
193087158,++50y,EMEA
212660921,31y - 40y,APAC
212636691,<13y,EMEA
29736184,<13y,APAC
124723151,13y - 15y,APAC
22088241,31y - 40y,NCSA
119530092,++50y,EMEA
306617101,<13y,APAC
253675435,13y - 15y,EMEA
228766741,16y - 18y,NCSA
297492378,16y - 18y,NCSA
105052833,13y - 15y,APAC
106472745,<13y,NCSA
258868457,13y - 15y,NCSA
248200343,31y - 40y,APAC
211421471,13y - 15y,APAC
308503685,31y - 40y,EMEA
298417849,16y - 18y,NCSA
147910240,13y - 15y,EMEA
159458198,++50y,APAC
241626039,26y - 30y,EMEA
60910490,41y - 50y,NCSA
162747179,26y - 30y,APAC
30061970,41y - 50y,EMEA
176645108,16y - 18y,NCSA
86433707,13y - 15y,NCSA
86738567,<13y,EMEA
71161460,26y - 30y,APAC
211191233,13y - 15y,NCSA
151256632,31y - 40y,NCSA
53621752,16y - 18y,EMEA
31187179,41y - 50y,APAC
39223571,26y - 30y,EMEA
229900582,41y - 50y,EMEA
168771588,26y - 30y,EMEA
255246635,++50y,APAC
106268266,19y - 25y,APAC
305019410,19y - 25y,NCSA
111163130,++50y,EMEA
50269563,13y - 15y,EMEA
266132392,26y - 30y,EMEA
303413869,19y - 25y,EMEA
92123735,19y - 25y,NCSA
5217749,13y - 15y,EMEA
47773209,26y - 30y,APAC
122552077,31y - 40y,NCSA
208569224,41y - 50y,APAC
190774375,41y - 50y,EMEA
132277897,++50y,APAC
93458820,26y - 30y,APAC
192044880,19y - 25y,NCSA
238666183,41y - 50y,EMEA
172699566,41y - 50y,APAC
287778700,19y - 25y,EMEA
174121221,26y - 30y,APAC
155669429,13y - 15y,NCSA
12563913,16y - 18y,NCSA
215687170,41y - 50y,APAC
138939472,<13y,NCSA
295436578,++50y,EMEA
2753525,26y - 30y,EMEA
196156695,41y - 50y,NCSA
242935099,41y - 50y,NCSA
297581476,++50y,NCSA
61189155,31y - 40y,EMEA
92503355,16y - 18y,NCSA
1024319,++50y,NCSA
297650159,19y - 25y,APAC
264399888,13y - 15y,EMEA
72627862,31y - 40y,APAC
129391396,16y - 18y,NCSA
174276289,16y - 18y,NCSA
239318685,13y - 15y,APAC
171462811,19y - 25y,APAC
109967112,13y - 15y,APAC
131690275,41y - 50y,APAC
297996370,26y - 30y,EMEA
94379559,13y - 15y,NCSA
129240324,<13y,NCSA
45314861,41y - 50y,EMEA
87000540,13y - 15y,EMEA
285537912,26y - 30y,EMEA
181894864,41y - 50y,NCSA
219838359,31y - 40y,EMEA
200420585,++50y,APAC
247050395,41y - 50y,EMEA
301733532,16y - 18y,EMEA
261337836,16y - 18y,EMEA
302253205,19y - 25y,APAC
70126472,13y - 15y,EMEA
255007865,31y - 40y,NCSA
168451877,31y - 40y,APAC
46957399,<13y,EMEA
17414305,31y - 40y,APAC
57181405,16y - 18y,EMEA
47227777,<13y,NCSA
289918864,<13y,EMEA
71875007,16y - 18y,EMEA
280845170,26y - 30y,APAC
287693866,19y - 25y,NCSA
150995572,++50y,EMEA
157275758,++50y,NCSA
70487610,++50y,NCSA
27871778,41y - 50y,NCSA
301411431,41y - 50y,NCSA
89648327,19y - 25y,NCSA
243572743,16y - 18y,EMEA
276609322,16y - 18y,EMEA
213947841,19y - 25y,APAC
120740511,31y - 40y,APAC
83046795,16y - 18y,EMEA
61632730,19y - 25y,EMEA
193545615,++50y,APAC
295425801,13y - 15y,NCSA
27545486,++50y,APAC
127594108,19y - 25y,APAC
171418611,19y - 25y,EMEA
81814849,<13y,NCSA
137341828,16y - 18y,NCSA
239849113,41y - 50y,NCSA
300516886,13y - 15y,EMEA
108758176,16y - 18y,EMEA
156578722,16y - 18y,EMEA
200282141,41y - 50y,EMEA
294585971,31y - 40y,EMEA
254234513,41y - 50y,APAC
239004331,31y - 40y,EMEA
31616745,++50y,NCSA
256819019,<13y,NCSA
179498213,13y - 15y,EMEA
106433292,++50y,NCSA
173457000,26y - 30y,EMEA
190675881,31y - 40y,NCSA
40212239,16y - 18y,NCSA
286105002,<13y,NCSA
211689142,26y - 30y,EMEA
53964834,<13y,APAC
257973739,16y - 18y,NCSA
191101874,19y - 25y,NCSA
199231210,13y - 15y,APAC
34965931,16y - 18y,NCSA
72523666,19y - 25y,APAC
37829487,13y - 15y,APAC
163783296,<13y,NCSA
234488787,41y - 50y,NCSA
76723339,19y - 25y,APAC
186235728,++50y,EMEA
308894258,31y - 40y,EMEA
163681838,31y - 40y,EMEA
278247296,26y - 30y,EMEA
36122886,31y - 40y,NCSA
194541300,16y - 18y,NCSA
202586207,13y - 15y,EMEA
185842825,13y - 15y,APAC
77127388,<13y,NCSA
245134112,++50y,APAC
129602040,16y - 18y,APAC
295872242,26y - 30y,APAC
71944738,<13y,NCSA
214619754,31y - 40y,EMEA
93745851,16y - 18y,APAC
3238976,++50y,EMEA
162740609,<13y,EMEA
113300324,19y - 25y,EMEA
147654879,16y - 18y,EMEA
12660489,41y - 50y,APAC
302955779,13y - 15y,EMEA
21535912,41y - 50y,NCSA
238692899,19y - 25y,APAC
248474689,++50y,EMEA
56813714,++50y,APAC
103774615,13y - 15y,APAC
289856966,31y - 40y,EMEA
31598106,16y - 18y,NCSA
231775334,13y - 15y,APAC
25253730,31y - 40y,NCSA
82938274,<13y,NCSA
276932452,13y - 15y,NCSA
79180628,26y - 30y,EMEA
154817899,16y - 18y,APAC
253114981,13y - 15y,NCSA
229794682,26y - 30y,APAC
292168490,31y - 40y,EMEA
272141796,31y - 40y,APAC
135012938,41y - 50y,NCSA
297018299,31y - 40y,EMEA
190118118,16y - 18y,EMEA
127796104,26y - 30y,EMEA
100444456,++50y,APAC
230399561,26y - 30y,APAC
190386837,16y - 18y,EMEA
254782847,13y - 15y,APAC
280348554,19y - 25y,APAC
123039887,16y - 18y,EMEA
303906239,<13y,NCSA
80814667,16y - 18y,NCSA
44240866,16y - 18y,APAC
187016210,41y - 50y,APAC
67965357,26y - 30y,EMEA
216242027,<13y,NCSA
143198617,13y - 15y,EMEA
130460859,++50y,NCSA
294939683,<13y,NCSA
112626210,41y - 50y,APAC
290995026,++50y,NCSA
203086587,++50y,EMEA
285952666,31y - 40y,NCSA
285536388,++50y,APAC
16080105,++50y,EMEA
205077657,41y - 50y,APAC
139773400,19y - 25y,NCSA
255330237,13y - 15y,APAC
83792733,19y - 25y,APAC
198914333,31y - 40y,APAC
212069898,++50y,NCSA
103731895,++50y,EMEA
209817175,16y - 18y,NCSA
73997241,19y - 25y,NCSA
265859320,13y - 15y,NCSA
153956921,16y - 18y,NCSA
212210746,26y - 30y,EMEA
223714279,26y - 30y,APAC
174762197,31y - 40y,NCSA
167642460,19y - 25y,APAC
293488473,31y - 40y,APAC
273597380,41y - 50y,EMEA
93514355,13y - 15y,NCSA
265832700,13y - 15y,NCSA
11613587,13y - 15y,APAC
210339458,19y - 25y,NCSA
216899823,31y - 40y,APAC
137514463,26y - 30y,NCSA
221746589,13y - 15y,NCSA
77665527,31y - 40y,EMEA
170174457,<13y,NCSA
223515017,41y - 50y,EMEA
22883395,13y - 15y,NCSA
254097023,16y - 18y,APAC
252502539,41y - 50y,EMEA
41998087,41y - 50y,EMEA
157811997,41y - 50y,EMEA
21869048,<13y,APAC
177591797,++50y,APAC
94152935,13y - 15y,NCSA
73721802,31y - 40y,EMEA
130851836,13y - 15y,APAC
155963474,41y - 50y,EMEA
65200468,31y - 40y,EMEA
198083088,13y - 15y,APAC
277283024,26y - 30y,NCSA
202846415,13y - 15y,EMEA
141034426,13y - 15y,NCSA
55755821,13y - 15y,EMEA
180780478,41y - 50y,APAC
251419651,++50y,EMEA
81911890,19y - 25y,EMEA
166604341,13y - 15y,NCSA
169560266,41y - 50y,EMEA
297388936,19y - 25y,EMEA
219749787,19y - 25y,NCSA
81672131,++50y,NCSA
261602452,++50y,NCSA
299223802,19y - 25y,EMEA
43521755,++50y,EMEA
219195098,19y - 25y,APAC
99961115,31y - 40y,APAC
123142474,13y - 15y,EMEA
8776918,31y - 40y,APAC
201173206,++50y,NCSA
173739924,26y - 30y,EMEA
561758,16y - 18y,NCSA
185259386,19y - 25y,EMEA
48626533,26y - 30y,EMEA
177466116,26y - 30y,NCSA
172386260,13y - 15y,EMEA
278280460,++50y,NCSA
199831134,19y - 25y,EMEA
109673465,19y - 25y,EMEA
108598510,19y - 25y,EMEA
39980669,41y - 50y,APAC
143235127,13y - 15y,EMEA
20626832,26y - 30y,APAC
257177611,41y - 50y,EMEA
170568173,41y - 50y,EMEA
204061484,16y - 18y,NCSA
203101149,31y - 40y,NCSA
159484357,31y - 40y,APAC
134337915,++50y,APAC
254708017,41y - 50y,EMEA
241514787,26y - 30y,EMEA
114332337,++50y,APAC
186504598,41y - 50y,APAC
178256532,41y - 50y,APAC
35489574,13y - 15y,APAC
158576100,++50y,NCSA
86689730,13y - 15y,EMEA
187642265,41y - 50y,NCSA
108593099,26y - 30y,EMEA
196256646,<13y,APAC
203450693,16y - 18y,APAC
156877824,31y - 40y,NCSA
182771524,31y - 40y,EMEA
127072755,16y - 18y,EMEA
117695149,26y - 30y,APAC
92390715,13y - 15y,NCSA
178761785,19y - 25y,APAC
172941662,26y - 30y,EMEA
73435656,++50y,APAC
239735733,13y - 15y,NCSA
32398422,26y - 30y,EMEA
23154676,16y - 18y,NCSA
23046596,31y - 40y,EMEA
205641661,41y - 50y,NCSA
210623150,13y - 15y,APAC
199662019,19y - 25y,NCSA
61068356,26y - 30y,NCSA
112134832,31y - 40y,NCSA
222433695,16y - 18y,EMEA
249968452,++50y,NCSA
58223726,31y - 40y,EMEA
194325357,31y - 40y,NCSA
159416133,19y - 25y,EMEA
197894945,41y - 50y,EMEA
173846745,19y - 25y,NCSA
180662971,31y - 40y,EMEA
166008897,19y - 25y,NCSA
47284807,16y - 18y,EMEA
245681889,26y - 30y,NCSA
53986832,++50y,NCSA
142040835,++50y,APAC
296345822,<13y,NCSA
165065938,<13y,APAC
193097653,31y - 40y,APAC
114789855,19y - 25y,EMEA
138618447,41y - 50y,APAC
163162333,31y - 40y,APAC
115558697,16y - 18y,EMEA
139481298,31y - 40y,NCSA
229516311,41y - 50y,APAC
106956838,<13y,EMEA
281398000,41y - 50y,NCSA
75508144,<13y,APAC
279965238,16y - 18y,EMEA
195974700,26y - 30y,APAC
180902680,16y - 18y,EMEA
171681316,<13y,EMEA
178863914,41y - 50y,APAC
128279487,++50y,EMEA
168598497,19y - 25y,NCSA
96233348,19y - 25y,EMEA
12760368,26y - 30y,APAC
153541594,<13y,EMEA
140236312,31y - 40y,NCSA
296283194,19y - 25y,NCSA
187795034,26y - 30y,EMEA
230739567,++50y,EMEA
253421464,<13y,APAC
245353969,26y - 30y,EMEA
277834336,13y - 15y,NCSA
13190476,13y - 15y,NCSA
123422108,31y - 40y,NCSA
134003545,31y - 40y,APAC
236394893,19y - 25y,NCSA
87185898,++50y,EMEA
199757879,13y - 15y,APAC
198709823,16y - 18y,APAC
263133436,16y - 18y,APAC
247018069,19y - 25y,EMEA
161420779,31y - 40y,NCSA
243627451,16y - 18y,NCSA
199694980,16y - 18y,EMEA
95930936,31y - 40y,EMEA
247137761,19y - 25y,APAC
301189920,19y - 25y,NCSA
142801176,<13y,APAC
200951504,16y - 18y,APAC
146711832,16y - 18y,EMEA
205793409,16y - 18y,NCSA
231493001,13y - 15y,NCSA
44946470,31y - 40y,NCSA
228972514,++50y,NCSA
206599635,19y - 25y,APAC
168732483,++50y,NCSA
65220985,26y - 30y,APAC
157333988,19y - 25y,APAC
75001116,13y - 15y,NCSA
257873308,41y - 50y,EMEA
188401469,41y - 50y,APAC
76560982,13y - 15y,APAC
89488150,13y - 15y,APAC
154956362,<13y,NCSA
171427260,41y - 50y,EMEA
217779981,26y - 30y,EMEA
303426048,41y - 50y,APAC
309228590,13y - 15y,APAC
74738483,26y - 30y,EMEA
88580612,++50y,NCSA
118988066,16y - 18y,NCSA
60611062,19y - 25y,NCSA
137610845,++50y,APAC
203831787,<13y,EMEA
117724509,26y - 30y,EMEA
165031107,19y - 25y,EMEA
226778243,26y - 30y,NCSA
232600639,++50y,EMEA
190073388,31y - 40y,NCSA
301568811,26y - 30y,NCSA
262326400,13y - 15y,EMEA
210170887,31y - 40y,APAC
88937470,16y - 18y,EMEA
251087552,26y - 30y,EMEA
80494893,19y - 25y,NCSA
255333449,13y - 15y,EMEA
176402067,++50y,NCSA
41719717,31y - 40y,EMEA
157885152,26y - 30y,APAC
198561746,<13y,NCSA
196231194,++50y,APAC
86182317,16y - 18y,EMEA
169054646,26y - 30y,APAC
277286516,19y - 25y,EMEA
57541240,31y - 40y,EMEA
241462110,31y - 40y,APAC
306162738,19y - 25y,APAC
192075614,19y - 25y,EMEA
228033247,19y - 25y,NCSA
176563564,31y - 40y,APAC
51020486,41y - 50y,EMEA
303010440,26y - 30y,APAC
143156437,13y - 15y,NCSA
226261535,13y - 15y,NCSA
140178954,++50y,EMEA
211363179,16y - 18y,APAC
240448703,<13y,NCSA
234459658,16y - 18y,EMEA
250736247,<13y,EMEA
202863512,41y - 50y,NCSA
176225382,31y - 40y,EMEA
144071257,++50y,EMEA
32847394,++50y,EMEA
16285568,41y - 50y,EMEA
230235878,26y - 30y,EMEA
18888504,26y - 30y,APAC
170693945,16y - 18y,APAC
153835752,16y - 18y,EMEA
50797633,41y - 50y,APAC
251567913,41y - 50y,EMEA
78551564,13y - 15y,APAC
183507631,26y - 30y,APAC
5976642,26y - 30y,EMEA
65533730,16y - 18y,NCSA
280819916,16y - 18y,EMEA
82866826,16y - 18y,APAC
196609297,<13y,NCSA
